DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2017-03-01,1.05475,1.2295,0.008792368224381238,0.7676,0.7144,0.75041272699985,0.991129391942118,0.11892091164770868,0.11050700614418953,0.14188220938976462
2017-03-02,1.05065,1.22665,0.008740876709934006,0.7572,0.7064,0.746798103132818,0.9868745682423763,0.11787865571181026,0.11007518134886128,0.1413427561837456
2017-03-03,1.0623,1.2295,0.008770775775117309,0.75955,0.7042,0.7475517679599313,0.9924080782017566,0.11872959335114278,0.11133997661860491,0.14278167254451218
2017-03-06,1.05815,1.22365,0.008780787636651008,0.7579,0.6994,0.745656550592797,0.9881422924901185,0.11777314536739333,0.11087519333861838,0.14234470193019416
2017-03-07,1.0566,1.22,0.008773084177742686,0.7588,0.69545,0.7454897867899211,0.9870206780832058,0.11829979534135407,0.11097301136363635,0.14216055613209558
2017-03-08,1.0541,1.217,0.008745080891998252,0.7527,0.6915,0.7411250277921886,0.9855129594954174,0.11698095550044452,0.1104374427105766,0.14181782082736516
2017-03-09,1.0577,1.21665,0.00869981295402149,0.75055,0.6901,0.7401924500370096,0.9880446596186148,0.11651073646436519,0.1105485418647328,0.14226369999430943
2017-03-10,1.0672,1.21715,0.008714596949891068,0.7542,0.6922,0.7423353871279044,0.9891196834817014,0.11624257500552151,0.11107161897991825,0.14377525052837403
2017-03-13,1.06535,1.2219,0.008704735376044569,0.75705,0.69235,0.7437156031533542,0.9928514694201747,0.11674196523424277,0.11181429881253215,0.1433013771262342
2017-03-14,1.0604,1.2154,0.008714976687437362,0.75595,0.69195,0.7418397626112759,0.99000099000099,0.11601870221479701,0.11147774904129136,0.14266352806904914
2017-03-15,1.07345,1.2292,0.008819897689186805,0.77095,0.7045,0.751653638003608,0.9997000899730081,0.11770383361386079,0.11283370568456208,0.1443855672187008
2017-03-16,1.0766,1.236,0.008824956978334731,0.76775,0.6987,0.7508071176514753,1.0036130068245686,0.11751986085648475,0.11338896952104499,0.14481210629208602
2017-03-17,1.0738,1.2394,0.008871933637936388,0.77025,0.70165,0.7490636704119851,1.001351824963701,0.11794956476610602,0.11320925598876964,0.1444690041751542
2017-03-20,1.0739,1.2358,0.008884545333392562,0.773,0.7055,0.7492039707810451,1.0013016921998599,0.11797182832739543,0.1133491266449792,0.14443979027342452
2017-03-21,1.0811,1.2479,0.008950548221078542,0.76905,0.7042,0.7489514679448772,1.0062386798148522,0.11811116622965535,0.11368287026510845,0.14536151408553072
2017-03-22,1.0797,1.2484,0.00899644640367055,0.7678,0.7044,0.7503001200480193,1.0087763542822556,0.1181662954275552,0.11364411209855217,0.14515262798832973
2017-03-23,1.0783,1.2521,0.009013475145342287,0.7627,0.7029,0.7490075649764063,1.0067451927917044,0.11781754774556122,0.11327337396071678,0.14498006524102935
2017-03-24,1.0799,1.247,0.008981094795455566,0.7623,0.7029,0.7474400179385604,1.0086746015735324,0.11770106284059745,0.1134507170085315,0.14517159282271647
2017-03-27,1.0865,1.25565,0.009036688957166094,0.76175,0.7046,0.7475517679599313,1.0145074566298062,0.11773432073183653,0.11379541859644732,0.1460301698330875
2017-03-28,1.0813,1.245,0.00899644640367055,0.7634,0.7014,0.7472166180975864,1.0076074361428786,0.1173075569528189,0.11322463768115941,0.14534249960030812
2017-03-29,1.0767,1.2434,0.009005358188121933,0.767,0.7033,0.75041272699985,1.0034115994380894,0.11765397964586152,0.11275864013080003,0.14467383284385354
2017-03-30,1.06755,1.2469,0.008935352723048741,0.7641,0.6995,0.7494566439331485,0.9986518200429421,0.11678968513500887,0.11181054820711786,0.14351732254083066
